1



                                 *********************************************

                                    NUMERICAL ELECTROMAGNETICS CODE (NEC-2D)

                                 *********************************************




                                     - - - - COMMENTS - - - -


                          LPDA - Designed from equations (tau=0.915, sigma=0.169)                    
                          F=600MHz, BW=40% (480–720 MHz)                                           
                           Half-lengths (Ln/2)                                                       
                           Spacing dn = 2*sigma*l(n-1)                                               
                           Positions (small → large direction)                                     
                           Dipoles (centered)                                                        
                           Feed at smallest element                                                  
                           Transmission line (alternating phase → IMPORTANT)                       
                           Frequency                                                                 
                           Radiation pattern                                                         
                                                                                                     




                                 - - - STRUCTURE SPECIFICATION - - -

                                     COORDINATES MUST BE INPUT IN
                                     METERS OR BE SCALED TO METERS
                                     BEFORE STRUCTURE INPUT IS ENDED


  WIRE                                                                               NO. OF    FIRST  LAST     TAG
  NO.        X1         Y1         Z1          X2         Y2         Z2      RADIUS   SEG.     SEG.   SEG.     NO.
      -0.2500     1.6800     0.0000     1.3795E-17  -169.97    3.5584E-17     0.59    1.8940E-01   146.11
      -0.2000     1.6800     0.0000     1.1906E-17  -161.22    3.4336E-17    11.70    2.0344E-01   159.24
      -0.1500     1.6800     0.0000     1.0651E-17  -145.64    3.5594E-17    22.87    2.1162E-01   171.62
      -0.1000     1.6800     0.0000     8.8059E-18  -125.19    3.4425E-17    35.58    2.1304E-01  -176.85
      -0.0500     1.6800     0.0000     9.9066E-18  -104.26    3.0158E-17    49.84    2.0695E-01  -166.20
       0.0000     1.6800     0.0000     1.0058E-17  -105.20    3.0995E-17    54.69    1.9288E-01  -156.46
       0.0500     1.6800     0.0000     6.4729E-18   -73.69    2.7978E-17    76.09    1.7066E-01  -147.65
       0.1000     1.6800     0.0000     8.2413E-18   -61.11    2.8983E-17    85.09    1.4052E-01  -139.72
       0.1500     1.6800     0.0000     7.0966E-18   -57.58    2.3429E-17    85.69    1.0305E-01  -132.54
       0.2000     1.6800     0.0000     7.3704E-18   -47.46    1.9000E-17    97.91    5.9313E-02  -125.38
       0.2500     1.6800     0.0000     5.9925E-18   -28.98    1.5423E-17   124.52    1.1197E-02  -104.36
       0.3000     1.6800     0.0000     6.5350E-18   -36.91    1.9502E-17   136.37    4.1491E-02    53.46
       0.3500     1.6800     0.0000     5.4787E-18   -27.70    2.0445E-17   168.80    9.4312E-02    58.86
       0.4000     1.6800     0.0000     4.9405E-18   -33.84    2.0694E-17   158.80    1.4613E-01    61.02
       0.4500     1.6800     0.0000     3.9805E-18   -44.99    2.0653E-17   166.50    1.9467E-01    61.69
       0.5000     1.6800     0.0000     2.8232E-18   -57.89    2.2570E-17   172.23    2.3778E-01    61.15
       0.5500     1.6800     0.0000     2.6147E-18   -98.47    2.6223E-17   168.61    2.7354E-01    59.53
       0.6000     1.6800     0.0000     3.3695E-18  -128.40    2.6175E-17   169.71    3.0035E-01    56.89
       0.6500     1.6800     0.0000     3.8677E-18  -163.44    2.4195E-17   168.71    3.1705E-01    53.31
       0.7000     1.6800     0.0000     5.5477E-18   177.49    3.0027E-17   164.42    3.2293E-01    48.87
       0.7500     1.6800     0.0000     6.5318E-18   160.51    2.6974E-17   149.82    3.1783E-01    43.69
       0.8000     1.6800     0.0000     8.1972E-18   144.29    2.8825E-17   139.00    3.0212E-01    37.95
       0.8500     1.6800     0.0000     8.0539E-18   132.21    2.4328E-17   122.63    2.7670E-01    31.94
       0.9000     1.6800     0.0000     1.0606E-17   113.18    2.3014E-17   113.97    2.4313E-01    26.16
       0.9500     1.6800     0.0000     1.2498E-17    98.66    2.5624E-17    95.20    2.0378E-01    21.60
       1.0000     1.6800     0.0000     1.3251E-17    78.68    2.5790E-17    72.62    1.6258E-01    20.21
       1.0500     1.6800     0.0000     1.4319E-17    60.60    2.7352E-17    52.36    1.2713E-01    25.71
       1.1000     1.6800     0.0000     1.5416E-17    40.80    2.6329E-17    28.11    1.1177E-01    40.77
       1.1500     1.6800     0.0000     1.6245E-17    19.37    2.5757E-17     7.35    1.2849E-01    55.48
       1.2000     1.6800     0.0000     1.7715E-17    -6.17    2.4725E-17   -11.75    1.6903E-01    58.95
       1.2500     1.6800     0.0000     1.8111E-17   -25.11    3.0438E-17   -39.15    2.1988E-01    53.28
       1.3000     1.6800     0.0000     2.0234E-17   -47.53    3.1375E-17   -61.45    2.7375E-01    42.34
       1.3500     1.6800     0.0000     2.2086E-17   -74.13    3.1993E-17   -86.24    3.2719E-01    28.19
       1.4000     1.6800     0.0000     2.0547E-17   -99.60    3.3960E-17  -112.61    3.7834E-01    11.88
       1.4500     1.6800     0.0000     2.2409E-17  -121.79    3.1204E-17  -132.38    4.2614E-01    -6.05
       1.5000     1.6800     0.0000     2.3320E-17  -148.60    3.4248E-17  -156.14    4.6993E-01   -25.29
       1.5500     1.6800     0.0000     2.3513E-17  -172.46    3.6572E-17   173.24    5.0937E-01   -45.65
       1.6000     1.6800     0.0000     2.4442E-17   156.64    3.4969E-17   146.70    5.4430E-01   -66.98
       1.6500     1.6800     0.0000     2.5394E-17   131.27    3.6138E-17   124.75    5.7471E-01   -89.21
       1.7000     1.6800     0.0000     2.7087E-17   104.14    3.5995E-17    96.36    6.0074E-01  -112.25
       1.7500     1.6800     0.0000     2.7551E-17    80.85    3.7082E-17    76.75    6.2256E-01  -136.04
       1.8000     1.6800     0.0000     3.0685E-17    55.76    3.7002E-17    46.56    6.4045E-01  -160.55
       1.8500     1.6800     0.0000     2.9329E-17    23.77    3.5872E-17    18.81    6.5469E-01   174.28
       1.9000     1.6800     0.0000     2.9915E-17    -4.73    3.5628E-17    -9.64    6.6560E-01   148.48
       1.9500     1.6800     0.0000     2.8674E-17   -30.63    3.5014E-17   -32.74    6.7351E-01   122.07
       2.0000     1.6800     0.0000     3.0355E-17   -61.68    3.3676E-17   -63.82    6.7874E-01    95.10
       2.0500     1.6800     0.0000     3.0524E-17   -89.35    3.3132E-17   -92.91    6.8161E-01    67.58
       2.1000     1.6800     0.0000     3.0965E-17  -120.57    3.1060E-17  -121.43    6.8241E-01    39.54
       2.1500     1.6800     0.0000     3.0636E-17  -149.54    3.1197E-17  -149.96    6.8142E-01    11.00
       2.2000     1.6800     0.0000     3.0347E-17   179.88    2.9945E-17  -178.10    6.7891E-01   -18.01
       2.2500     1.6800     0.0000     3.0756E-17   147.13    2.9462E-17   147.13    6.7510E-01   -47.47
       2.3000     1.6800     0.0000     2.9202E-17   114.66    2.7167E-17   116.06    6.7022E-01   -77.38
       2.3500     1.6800     0.0000     2.9741E-17    87.38    2.7295E-17    86.42    6.6445E-01  -107.70
       2.4000     1.6800     0.0000     2.8318E-17    56.23    2.5504E-17    51.58    6.5797E-01  -138.42
       2.4500     1.6800     0.0000     2.8345E-17    18.15    2.3373E-17    17.99    6.5091E-01  -169.53
       2.5000     1.6800     0.0000     2.7713E-17   -12.06    2.3187E-17    -9.51    6.4341E-01   158.98
       2.5500     1.6800     0.0000     2.7334E-17   -43.71    2.2453E-17   -45.88    6.3558E-01   127.14
       2.6000     1.6800     0.0000     2.7087E-17   -79.23    2.2192E-17   -79.73    6.2752E-01    94.96
       2.6500     1.6800     0.0000     2.6135E-17  -111.86    2.0874E-17  -111.33    6.1931E-01    62.44
       2.7000     1.6800     0.0000     2.5046E-17  -144.99    1.9751E-17  -143.89    6.1101E-01    29.60
       2.7500     1.6800     0.0000     2.5457E-17   176.17    1.8880E-17   178.39    6.0269E-01    -3.54
       2.8000     1.6800     0.0000     2.4159E-17   145.28    1.7978E-17   145.42    5.9439E-01   -36.99
       2.8500     1.6800     0.0000     2.4021E-17   111.36    1.7239E-17   112.11    5.8615E-01   -70.72
       2.9000     1.6800     0.0000     2.2734E-17    76.98    1.6271E-17    76.31    5.7800E-01  -104.72
       2.9500     1.6800     0.0000     2.0706E-17    39.42    1.5146E-17    41.41    5.6997E-01  -139.00
       3.0000     1.6800     0.0000     2.2638E-17     6.18    1.5566E-17     5.85    5.6207E-01  -173.53
       3.0500     1.6800     0.0000     2.1630E-17   -30.18    1.5239E-17   -27.83    5.5432E-01   151.69
       3.1000     1.6800     0.0000     2.0429E-17   -67.87    1.3714E-17   -68.13    5.4674E-01   116.67
       3.1500     1.6800     0.0000     2.1073E-17  -102.64    1.3152E-17  -100.52    5.3932E-01    81.42
       3.2000     1.6800     0.0000     2.0967E-17  -139.38    1.2686E-17  -135.69    5.3208E-01    45.94
       3.2500     1.6800     0.0000     1.9586E-17  -174.40    1.2207E-17  -172.29    5.2501E-01    10.25
       3.3000     1.6800     0.0000     1.9179E-17   148.65    1.1380E-17   150.18    5.1811E-01   -25.65
       3.3500     1.6800     0.0000     1.8848E-17   112.31    1.1630E-17   116.52    5.1139E-01   -61.75
       3.4000     1.6800     0.0000     1.8360E-17    73.36    1.0955E-17    75.23    5.0485E-01   -98.05
       3.4500     1.6800     0.0000     1.7088E-17    33.83    1.0467E-17    38.57    4.9847E-01  -134.54
       3.5000     1.6800     0.0000     1.7807E-17     1.01    1.0040E-17     1.33    4.9226E-01  -171.21
       3.5500     1.6800     0.0000     1.6341E-17   -38.45    9.8365E-18   -37.94    4.8621E-01   151.95
       3.6000     1.6800     0.0000     1.5434E-17   -75.34    8.8643E-18   -72.12    4.8032E-01   114.93
       3.6500     1.6800     0.0000     1.5666E-17  -111.61    8.6060E-18  -110.83    4.7458E-01    77.75
       3.7000     1.6800     0.0000     1.5102E-17  -150.03    8.4500E-18  -146.91    4.6898E-01    40.42
       3.7500     1.6800     0.0000     1.5789E-17   170.86    7.9878E-18   171.44    4.6353E-01     2.92
       3.8000     1.6800     0.0000     1.4209E-17   134.05    7.7995E-18   136.18    4.5822E-01   -34.72
       3.8500     1.6800     0.0000     1.4001E-17    90.74    7.2182E-18    94.44    4.5304E-01   -72.50
       3.9000     1.6800     0.0000     1.4119E-17    55.08    7.1925E-18    54.84    4.4798E-01  -110.42
       3.9500     1.6800     0.0000     1.3308E-17    17.56    6.8554E-18    20.54    4.4305E-01  -148.48
       4.0000     1.6800     0.0000     1.3628E-17   -16.77    6.6895E-18   -13.62    4.3823E-01   173.34
      -1.0000     1.7200     0.0000     1.7329E-17  -163.75    2.2982E-17    14.84    1.5017E-01   -30.98
      -0.9500     1.7200     0.0000     1.8226E-17  -135.10    2.3251E-17    48.79    1.3635E-01    -6.64
      -0.9000     1.7200     0.0000     1.7750E-17  -112.52    2.5650E-17    69.13    1.2068E-01    16.63
      -0.8500     1.7200     0.0000     1.9740E-17   -89.19    2.6336E-17    92.65    1.0320E-01    38.50
      -0.8000     1.7200     0.0000     1.7914E-17   -65.08    2.7422E-17   112.19    8.4074E-02    58.31
      -0.7500     1.7200     0.0000     1.8129E-17   -43.54    2.8472E-17   137.84    6.3793E-02    74.55
      -0.7000     1.7200     0.0000     1.7533E-17   -17.09    3.1709E-17   164.07    4.3761E-02    82.84
      -0.6500     1.7200     0.0000     1.9400E-17     0.40    3.0973E-17  -176.21    2.9336E-02    70.57
      -0.6000     1.7200     0.0000     1.6862E-17    20.58    3.1134E-17  -155.06    3.3577E-02    41.98
      -0.5500     1.7200     0.0000     1.5950E-17    43.76    3.3911E-17  -133.16    5.3555E-02    36.55
      -0.5000     1.7200     0.0000     1.6288E-17    62.62    3.3360E-17  -117.85    7.8299E-02    44.95
      -0.4500     1.7200     0.0000     1.5018E-17    90.53    3.3809E-17   -97.04    1.0403E-01    57.77
      -0.4000     1.7200     0.0000     1.3278E-17   101.11    3.3926E-17   -84.14    1.2917E-01    71.97
      -0.3500     1.7200     0.0000     1.4706E-17   122.98    3.6470E-17   -66.03    1.5256E-01    86.43
      -0.3000     1.7200     0.0000     1.2912E-17   136.79    3.4911E-17   -52.51    1.7316E-01   100.63
      -0.2500     1.7200     0.0000     1.2543E-17   157.93    3.3894E-17   -34.38    1.8995E-01   114.31
      -0.2000     1.7200     0.0000     1.1418E-17   169.39    3.4860E-17   -24.02    2.0193E-01   127.32
      -0.1500     1.7200     0.0000     1.0506E-17  -174.43    3.4406E-17    -5.36    2.0819E-01   139.56
      -0.1000     1.7200     0.0000     9.3203E-18  -151.98    3.1705E-17     1.93    2.0792E-01   150.97
      -0.0500     1.7200     0.0000     8.8306E-18  -142.88    2.8455E-17    17.46    2.0049E-01   161.50
       0.0000     1.7200     0.0000     9.1052E-18  -123.44    3.0206E-17    29.51    1.8553E-01   171.14
       0.0500     1.7200     0.0000     7.7953E-18  -116.09    2.6587E-17    37.54    1.6295E-01   179.90
       0.1000     1.7200     0.0000     7.0408E-18   -86.95    2.3493E-17    50.78    1.3299E-01  -172.17
       0.1500     1.7200     0.0000     6.6634E-18   -94.35    2.0275E-17    59.77    9.6292E-02  -164.82
       0.2000     1.7200     0.0000     6.8892E-18   -76.50    1.7015E-17    76.29    5.3878E-02  -156.98
       0.2500     1.7200     0.0000     6.1492E-18   -72.18    1.8215E-17    87.41    8.3522E-03  -120.96
       0.3000     1.7200     0.0000     5.9670E-18   -70.52    1.7013E-17   102.00    4.3393E-02    18.89
       0.3500     1.7200     0.0000     5.2847E-18   -65.17    1.6907E-17    93.63    9.3963E-02    24.83
       0.4000     1.7200     0.0000     4.6908E-18   -66.95    1.9748E-17   122.12    1.4358E-01    27.21
       0.4500     1.7200     0.0000     3.8306E-18   -78.57    2.0309E-17   123.72    1.9013E-01    28.00
       0.5000     1.7200     0.0000     3.0428E-18   -94.44    2.2854E-17   136.54    2.3163E-01    27.56
       0.5500     1.7200     0.0000     2.3002E-18  -124.92    2.2407E-17   148.73    2.6631E-01    26.02
       0.6000     1.7200     0.0000     2.9734E-18  -157.02    2.3792E-17   131.72    2.9268E-01    23.47
       0.6500     1.7200     0.0000     3.7973E-18   166.62    2.4159E-17   131.11    3.0966E-01    19.98
       0.7000     1.7200     0.0000     4.7507E-18   150.52    2.5371E-17   134.82    3.1655E-01    15.62
       0.7500     1.7200     0.0000     6.2565E-18   133.20    2.6866E-17   117.51    3.1315E-01    10.51
       0.8000     1.7200     0.0000     8.4761E-18   111.87    3.0630E-17   102.02    2.9973E-01     4.81
       0.8500     1.7200     0.0000     8.3671E-18   101.13    2.2946E-17    97.35    2.7706E-01    -1.23
       0.9000     1.7200     0.0000     1.0535E-17    84.52    2.5158E-17    79.25    2.4645E-01    -7.17
       0.9500     1.7200     0.0000     1.1003E-17    75.69    2.5938E-17    71.92    2.0993E-01   -12.23
       1.0000     1.7200     0.0000     1.2116E-17    43.35    2.1080E-17    49.75    1.7067E-01   -14.86
       1.0500     1.7200     0.0000     1.3899E-17    30.10    2.6830E-17    25.83    1.3455E-01   -12.08
       1.1000     1.7200     0.0000     1.4791E-17     7.73    2.4362E-17    -3.76    1.1284E-01    -0.46
       1.1500     1.7200     0.0000     1.4431E-17   -12.77    2.5096E-17   -26.33    1.1909E-01    14.93
       1.2000     1.7200     0.0000     1.6935E-17   -33.04    2.7693E-17   -41.62    1.5156E-01    21.63
       1.2500     1.7200     0.0000     1.7053E-17   -56.07    2.7552E-17   -69.81    1.9746E-01    18.38
       1.3000     1.7200     0.0000     1.8439E-17   -76.74    3.1521E-17   -90.10    2.4822E-01     8.94
       1.3500     1.7200     0.0000     1.9210E-17  -102.23    3.0970E-17  -115.63    2.9964E-01    -4.19
       1.4000     1.7200     0.0000     1.8761E-17  -121.17    2.5461E-17  -143.49    3.4955E-01   -19.75
       1.4500     1.7200     0.0000     2.2928E-17  -153.60    3.2724E-17  -166.22    3.9673E-01   -37.08
       1.5000     1.7200     0.0000     2.1046E-17  -177.41    3.1393E-17   171.29    4.4040E-01   -55.81
       1.5500     1.7200     0.0000     2.3422E-17   164.62    3.0401E-17   146.90    4.8014E-01   -75.70
       1.6000     1.7200     0.0000     2.4750E-17   133.13    3.4371E-17   127.17    5.1571E-01   -96.61
       1.6500     1.7200     0.0000     2.6075E-17   105.80    3.5099E-17    99.73    5.4705E-01  -118.43
       1.7000     1.7200     0.0000     2.4945E-17    81.48    3.2783E-17    71.49    5.7421E-01  -141.08
       1.7500     1.7200     0.0000     2.7136E-17    54.16    3.4223E-17    47.09    5.9734E-01  -164.50
       1.8000     1.7200     0.0000     2.7390E-17    27.69    3.6039E-17    22.52    6.1662E-01   171.36
       1.8500     1.7200     0.0000     2.7600E-17    -1.40    3.3801E-17    -7.84    6.3233E-01   146.54
       1.9000     1.7200     0.0000     2.7887E-17   -32.79    3.4816E-17   -36.05    6.4473E-01   121.09
       1.9500     1.7200     0.0000     2.7195E-17   -61.23    3.2571E-17   -63.13    6.5412E-01    95.03
       2.0000     1.7200     0.0000     2.9442E-17   -86.18    3.1939E-17   -92.41    6.6081E-01    68.39
       2.0500     1.7200     0.0000     2.9096E-17  -116.90    3.5163E-17  -120.51    6.6507E-01    41.20
       2.1000     1.7200     0.0000     2.9562E-17  -141.78    3.1307E-17  -144.73    6.6720E-01    13.49
       2.1500     1.7200     0.0000     2.8663E-17  -175.45    3.0075E-17  -179.61    6.6747E-01   -14.72
       2.2000     1.7200     0.0000     2.9865E-17   154.21    2.9758E-17   153.65    6.6613E-01   -43.41
       2.2500     1.7200     0.0000     2.7255E-17   121.57    2.7930E-17   119.43    6.6340E-01   -72.56
       2.3000     1.7200     0.0000     2.7902E-17    91.07    2.7209E-17    91.54    6.5951E-01  -102.15
       2.3500     1.7200     0.0000     2.8813E-17    60.11    2.6302E-17    60.92    6.5465E-01  -132.16
       2.4000     1.7200     0.0000     2.8374E-17    31.86    2.5595E-17    28.13    6.4898E-01  -162.58
       2.4500     1.7200     0.0000     2.7378E-17    -2.48    2.4545E-17    -3.93    6.4265E-01   166.61
       2.5000     1.7200     0.0000     2.7577E-17   -36.83    2.4252E-17   -37.31    6.3581E-01   135.42
       2.5500     1.7200     0.0000     2.5265E-17   -69.24    2.2685E-17   -68.82    6.2857E-01   103.87
       2.6000     1.7200     0.0000     2.5379E-17   -97.86    2.1938E-17  -101.14    6.2102E-01    71.98
       2.6500     1.7200     0.0000     2.6133E-17  -133.05    2.1045E-17  -131.34    6.1326E-01    39.75
       2.7000     1.7200     0.0000     2.4468E-17  -166.52    1.9419E-17  -167.29    6.0536E-01     7.19
       2.7500     1.7200     0.0000     2.4754E-17   160.26    1.9351E-17   157.32    5.9739E-01   -25.67
       2.8000     1.7200     0.0000     2.4471E-17   122.83    1.8576E-17   123.41    5.8939E-01   -58.84
       2.8500     1.7200     0.0000     2.3846E-17    92.31    1.7722E-17    93.38    5.8141E-01   -92.30
       2.9000     1.7200     0.0000     2.2126E-17    56.30    1.6723E-17    56.08    5.7349E-01  -126.04
       2.9500     1.7200     0.0000     2.2150E-17    20.00    1.6163E-17    20.76    5.6566E-01  -160.04
       3.0000     1.7200     0.0000     2.1811E-17   -10.75    1.5562E-17   -13.41    5.5793E-01   165.69
       3.0500     1.7200     0.0000     2.0187E-17   -50.49    1.4045E-17   -50.17    5.5033E-01   131.17
       3.1000     1.7200     0.0000     2.0734E-17   -84.17    1.4064E-17   -82.93    5.4286E-01    96.40
       3.1500     1.7200     0.0000     2.0634E-17  -122.06    1.3727E-17  -120.44    5.3555E-01    61.40
       3.2000     1.7200     0.0000     1.9912E-17  -157.83    1.2666E-17  -157.43    5.2840E-01    26.18
       3.2500     1.7200     0.0000     1.8757E-17   167.15    1.1939E-17   169.21    5.2141E-01    -9.27
       3.3000     1.7200     0.0000     1.8425E-17   127.50    1.1523E-17   129.76    5.1459E-01   -44.93
       3.3500     1.7200     0.0000     1.8299E-17    94.04    1.1172E-17    95.96    5.0793E-01   -80.79
       3.4000     1.7200     0.0000     1.7541E-17    55.78    1.0345E-17    60.13    5.0144E-01  -116.86
       3.4500     1.7200     0.0000     1.7676E-17    19.86    1.0393E-17    21.80    4.9511E-01  -153.11
       3.5000     1.7200     0.0000     1.7186E-17   -16.79    1.0238E-17   -16.66    4.8895E-01   170.45
       3.5500     1.7200     0.0000     1.6378E-17   -54.94    9.9207E-18   -53.01    4.8294E-01   133.83
       3.6000     1.7200     0.0000     1.5415E-17   -90.02    8.9984E-18   -90.22    4.7708E-01    97.03
       3.6500     1.7200     0.0000     1.4903E-17  -129.23    8.6850E-18  -129.82    4.7138E-01    60.07
       3.7000     1.7200     0.0000     1.5298E-17  -165.58    8.7156E-18  -166.83    4.6582E-01    22.94
       3.7500     1.7200     0.0000     1.4931E-17   155.08    7.7885E-18   156.91    4.6041E-01   -14.34
       3.8000     1.7200     0.0000     1.4631E-17   116.82    7.9766E-18   118.42    4.5512E-01   -51.77
       3.8500     1.7200     0.0000     1.3594E-17    82.30    7.2743E-18    82.91    4.4997E-01   -89.35
       3.9000     1.7200     0.0000     1.3944E-17    40.49    7.5569E-18    38.61    4.4495E-01  -127.07
       3.9500     1.7200     0.0000     1.3747E-17     1.30    7.0646E-18     0.99    4.4005E-01  -164.93
       4.0000     1.7200     0.0000     1.3016E-17   -37.33    6.6246E-18   -33.41    4.3527E-01   157.08
      -1.0000     1.7600     0.0000     1.7896E-17   167.28    2.2818E-17   -11.87    1.3896E-01   -58.87
      -0.9500     1.7600     0.0000     1.6819E-17  -165.09    2.2629E-17    14.44    1.2466E-01   -35.06
      -0.9000     1.7600     0.0000     1.7377E-17  -137.79    2.6395E-17    44.15    1.0863E-01   -12.44
      -0.8500     1.7600     0.0000     1.5605E-17  -114.96    2.5924E-17    69.20    9.0974E-02     8.53
      -0.8000     1.7600     0.0000     1.7231E-17   -92.61    2.7347E-17    87.25    7.1964E-02    26.91
      -0.7500     1.7600     0.0000     1.6699E-17   -65.06    2.6829E-17   116.53    5.2351E-02    40.27
      -0.7000     1.7600     0.0000     1.5583E-17   -50.47    2.7449E-17   129.69    3.4599E-02    41.27
      -0.6500     1.7600     0.0000     1.6550E-17   -25.83    3.0193E-17   155.23    2.7684E-02    17.10
      -0.6000     1.7600     0.0000     1.6062E-17    -1.41    3.1984E-17   176.41    4.0282E-02    -1.89
      -0.5500     1.7600     0.0000     1.7943E-17    21.30    3.2967E-17  -161.35    6.2173E-02     0.93
      -0.5000     1.7600     0.0000     1.5562E-17    34.73    3.1287E-17  -147.31    8.6535E-02    11.99
      -0.4500     1.7600     0.0000     1.3034E-17    51.36    3.2787E-17  -126.71    1.1113E-01    25.71
      -0.4000     1.7600     0.0000     1.3638E-17    70.88    3.2699E-17  -113.00    1.3474E-01    40.22
      -0.3500     1.7600     0.0000     1.2859E-17    85.45    3.1274E-17  -102.04    1.5638E-01    54.73
      -0.3000     1.7600     0.0000     1.1761E-17   109.00    3.6298E-17   -77.41    1.7508E-01    68.88
      -0.2500     1.7600     0.0000     1.0874E-17   117.68    3.3654E-17   -66.52    1.8992E-01    82.45
      -0.2000     1.7600     0.0000     9.8065E-18   138.65    3.2576E-17   -56.10    1.9999E-01    95.33
      -0.1500     1.7600     0.0000     9.0553E-18   159.45    3.1006E-17   -39.08    2.0449E-01   107.44
      -0.1000     1.7600     0.0000     8.5279E-18   169.42    2.9443E-17   -29.61    2.0270E-01   118.71
      -0.0500     1.7600     0.0000     8.2131E-18  -178.98    2.9565E-17   -14.96    1.9410E-01   129.13
       0.0000     1.7600     0.0000     6.7898E-18  -166.57    2.5428E-17   -11.87    1.7839E-01   138.68
       0.0500     1.7600     0.0000     7.4280E-18  -141.77    2.5513E-17     1.64    1.5555E-01   147.39
       0.1000     1.7600     0.0000     6.5513E-18  -130.99    2.7629E-17    18.74    1.2586E-01   155.35
       0.1500     1.7600     0.0000     6.5087E-18  -116.64    2.0312E-17    25.11    8.9949E-02   162.88
       0.2000     1.7600     0.0000     6.4914E-18  -113.42    2.0924E-17    31.55    4.8847E-02   171.56
       0.2500     1.7600     0.0000     5.7373E-18  -103.36    1.7862E-17    48.13    6.8276E-03  -128.60
       0.3000     1.7600     0.0000     5.9689E-18  -101.54    1.9422E-17    64.24    4.5120E-02   -15.54
       0.3500     1.7600     0.0000     4.8777E-18   -94.41    1.5497E-17    80.06    9.3568E-02    -9.19
       0.4000     1.7600     0.0000     3.7297E-18   -95.25    1.9428E-17    87.17    1.4112E-01    -6.62
       0.4500     1.7600     0.0000     3.5970E-18  -105.19    1.9533E-17   104.47    1.8579E-01    -5.72
       0.5000     1.7600     0.0000     2.7819E-18  -116.31    1.9824E-17   101.98    2.2576E-01    -6.08
       0.5500     1.7600     0.0000     1.9551E-18  -165.81    1.9967E-17   108.21    2.5940E-01    -7.53
       0.6000     1.7600     0.0000     1.9067E-18   161.22    1.7285E-17   100.26    2.8532E-01   -10.00
       0.6500     1.7600     0.0000     3.2951E-18   129.90    2.7821E-17   101.61    3.0249E-01   -13.41
       0.7000     1.7600     0.0000     4.5272E-18   111.62    2.5717E-17    91.98    3.1024E-01   -17.69
       0.7500     1.7600     0.0000     5.3216E-18    99.82    2.1395E-17    83.61    3.0835E-01   -22.73
       0.8000     1.7600     0.0000     7.4676E-18    81.72    2.3507E-17    76.45    2.9700E-01   -28.38
       0.8500     1.7600     0.0000     8.1098E-18    67.31    2.4647E-17    58.84    2.7684E-01   -34.43
       0.9000     1.7600     0.0000     9.8070E-18    52.46    2.6707E-17    47.57    2.4899E-01   -40.50
       0.9500     1.7600     0.0000     1.0298E-17    37.44    2.4025E-17    28.84    2.1516E-01   -45.94
       1.0000     1.7600     0.0000     1.1743E-17    17.57    2.5031E-17    15.97    1.7800E-01   -49.52
       1.0500     1.7600     0.0000     1.2700E-17    -0.43    2.5991E-17    -7.77    1.4210E-01   -48.87
       1.1000     1.7600     0.0000     1.2370E-17   -23.12    2.4506E-17   -30.08    1.1621E-01   -40.59
       1.1500     1.7600     0.0000     1.3405E-17   -41.93    2.3205E-17   -59.93    1.1326E-01   -26.06
       1.2000     1.7600     0.0000     1.6586E-17   -63.77    2.6445E-17   -76.76    1.3711E-01   -16.60
       1.2500     1.7600     0.0000     1.6590E-17   -87.39    2.6231E-17  -106.81    1.7749E-01   -17.21
       1.3000     1.7600     0.0000     1.6438E-17  -107.13    2.4816E-17  -119.92    2.2478E-01   -24.93
       1.3500     1.7600     0.0000     1.7453E-17  -130.77    2.7097E-17  -149.86    2.7393E-01   -36.93
       1.4000     1.7600     0.0000     1.9389E-17  -156.83    2.6976E-17  -173.43    3.2240E-01   -51.67
       1.4500     1.7600     0.0000     2.0777E-17  -179.07    2.9408E-17   164.78    3.6875E-01   -68.36
       1.5000     1.7600     0.0000     1.9738E-17   156.13    3.0381E-17   142.88    4.1210E-01   -86.55
       1.5500     1.7600     0.0000     2.2586E-17   130.31    3.2199E-17   119.16    4.5194E-01  -105.97
       1.6000     1.7600     0.0000     2.1901E-17   104.93    3.3574E-17    91.61    4.8797E-01  -126.44
       1.6500     1.7600     0.0000     2.3216E-17    77.86    3.3126E-17    67.95    5.2005E-01  -147.85
       1.7000     1.7600     0.0000     2.5183E-17    55.62    3.4925E-17    50.44    5.4817E-01  -170.12
       1.7500     1.7600     0.0000     2.5710E-17    28.47    3.3209E-17    18.48    5.7244E-01   166.84
       1.8000     1.7600     0.0000     2.6434E-17     0.47    3.2870E-17    -7.18    5.9299E-01   143.06
       1.8500     1.7600     0.0000     2.5712E-17   -29.65    3.4162E-17   -31.64    6.1004E-01   118.60
       1.9000     1.7600     0.0000     2.5268E-17   -60.82    3.0113E-17   -66.05    6.2383E-01    93.49
       1.9500     1.7600     0.0000     2.7728E-17   -84.23    3.2511E-17   -89.70    6.3462E-01    67.77
       2.0000     1.7600     0.0000     2.6772E-17  -111.76    3.3339E-17  -115.81    6.4269E-01    41.47
       2.0500     1.7600     0.0000     2.8643E-17  -140.29    3.1604E-17  -142.29    6.4831E-01    14.61
       2.1000     1.7600     0.0000     2.8141E-17  -169.00    3.0229E-17  -174.36    6.5174E-01   -12.77
       2.1500     1.7600     0.0000     2.8353E-17   156.72    2.8497E-17   156.16    6.5324E-01   -40.66
       2.2000     1.7600     0.0000     2.7644E-17   128.52    2.7322E-17   125.42    6.5306E-01   -69.03
